,Fi,H_nodes
357,-4.79547,6.13452
358,-4.76575,5.85426
359,-4.72317,5.61911
360,-4.68030,5.74649
361,-4.80561,6.09896
362,6.07813,6.74908
363,6.08107,6.78046
364,6.34170,7.14847
365,6.21559,7.18173
366,0.15480,2.92470
367,0.21560,2.94363
368,0.44896,3.05628
369,5.30222,5.95920
370,5.19317,5.50737
371,5.22853,5.54651
372,5.26313,5.61233
373,5.37512,5.98020
374,-3.91181,5.33545
375,-3.89024,5.29538
376,-3.83403,5.05585
377,-3.88237,5.03196
378,3.98441,5.11586
379,3.97502,4.87909
380,4.06199,5.14158
381,4.10661,5.11993
382,3.98339,5.09163
383,-6.38896,6.73372
384,-6.41449,6.73295
385,-6.31336,6.28434
386,-6.30790,6.34507
387,-6.40995,6.72976
388,-3.48223,4.80207
389,-3.58284,4.86527
390,-3.46165,4.83887
391,-3.37109,4.78868
392,-3.39438,4.74589
393,3.51929,4.76622
394,3.40364,4.74439
395,3.44173,4.77886
396,3.56442,4.80623
397,3.63591,4.78955
398,4.40152,5.11273
399,4.24062,5.10948
400,4.37514,5.14848
401,4.55133,5.14041
402,2.31067,4.05136
403,2.42056,4.11132
404,2.44620,4.09863
405,2.37147,4.05080
406,2.18802,3.98214
407,-5.02211,5.61446
408,-5.25574,5.64395
409,-5.34625,5.70787
410,5.25346,5.40599
411,5.04882,5.36428
412,5.26022,5.35732
413,5.48694,5.38913
414,7.12463,6.21984
415,7.52784,6.18017
416,7.23694,6.16092
417,6.90236,6.21116
418,6.85740,6.27589
419,6.42133,5.79463
420,6.73953,5.82220
421,6.43844,5.85292
422,6.16707,5.85078
423,6.14157,5.77438
424,-5.83557,5.61839
425,-5.68089,5.71453
426,-5.51612,5.62389
427,-5.77633,5.55060
428,-5.58725,5.39804
429,-5.46899,5.51197
430,-5.79332,5.47134
431,1.77170,3.81470
432,1.48678,3.70708
433,1.67056,3.75589
434,1.94640,3.86535
435,2.07063,3.92782
436,-8.34498,6.41889
437,-7.91254,6.48849
438,-8.04522,6.45872
439,-8.43545,6.39115
440,-8.79529,6.35352
441,-5.83610,5.07494
442,-6.13926,5.00073
443,-5.63563,5.14547
444,0.21347,4.02288
445,-0.16105,3.93287
446,-0.32070,4.01078
447,-0.70887,3.94392
448,-0.87140,4.07263
