,Fi,H_nodes
565,-0.03934,0.13843
566,-0.05541,0.21094
567,-0.04393,0.15125
568,-0.05670,0.21750
569,-0.04278,0.14926
570,-0.00739,0.03992
571,-0.00238,0.01340
572,-0.00507,0.02259
573,-0.03986,0.13292
574,-0.03143,0.10673
575,-0.03934,0.12983
576,-0.01144,0.04610
577,-0.01689,0.06371
578,-0.01190,0.04837
579,-0.00857,0.03531
580,-0.00824,0.03381
581,0.00307,0.01906
582,0.00388,0.02041
583,0.01403,0.05476
584,0.01676,0.06587
585,0.00899,0.03834
586,0.01190,0.04765
587,0.00234,0.01099
588,0.00160,0.00834
589,0.02639,0.09620
590,0.03486,0.12107
591,0.03273,0.11404
592,0.04345,0.16681
593,-0.00662,0.02787
594,-0.00046,0.00511
595,-0.00033,0.00446
596,-0.00084,0.00576
597,-0.00055,0.00438
598,-0.00094,0.00571
599,0.00008,0.00123
600,0.00019,0.00196
601,0.00010,0.00123
602,0.00019,0.00181
603,0.00004,0.00077
604,0.00005,0.00092
605,0.00003,0.00071
606,0.00001,0.00054
607,0.00006,0.00098
608,0.00000,0.00021
609,0.00002,0.00058
610,0.00001,0.00055
611,0.00004,0.00082
612,0.00002,0.00061
613,-0.00001,0.00047
614,-0.00003,0.00068
615,-0.00000,0.00020
616,0.00002,0.00062
617,0.00000,0.00033
618,0.00002,0.00073
619,0.00005,0.00088
620,-0.00002,0.00050
621,-0.00004,0.00075
622,-0.00001,0.00048
623,-0.00000,0.00019
624,0.00001,0.00052
625,0.00002,0.00063
626,-0.00002,0.00063
627,-0.00005,0.00091
628,-0.00001,0.00049
629,0.00004,0.00090
630,0.00000,0.00030
631,-0.00002,0.00063
632,-0.00006,0.00094
633,-0.00003,0.00092
634,-0.00002,0.00062
635,-0.00000,0.00030
636,-0.00003,0.00082
637,-0.00005,0.00085
638,-0.00003,0.00067
639,0.00003,0.00085
640,0.00012,0.00140
641,0.00004,0.00112
642,-0.00008,0.00106
643,0.00010,0.00127
644,0.00003,0.00081
645,-0.00009,0.00117
646,-0.00004,0.00081
647,-0.00005,0.00097
648,-0.00002,0.00065
649,-0.00011,0.00136
650,-0.00000,0.00034
651,-0.00000,0.00049
652,-0.00000,0.00036
653,-0.00000,0.00051
654,-0.00000,0.00033
655,-0.00000,0.00023
656,-0.00010,0.00139
657,0.00000,0.00106
658,-0.00000,0.00068
659,0.00002,0.00144
660,-0.00009,0.00240
661,0.00002,0.00260
662,0.00007,0.00113
663,0.00015,0.00167
664,-0.00013,0.00361
665,-0.00029,0.00475
666,-0.00032,0.00408
667,-0.00000,0.00152
668,0.00384,0.03540
669,0.00190,0.03405
670,0.00001,0.01732
671,0.00001,0.01664
672,0.00010,0.00167
673,0.00005,0.00097
674,0.00012,0.00139
675,0.00000,0.00154
676,0.00030,0.00435
677,0.00015,0.00288
678,0.00036,0.00341
679,0.00015,0.00241
680,-0.00013,0.00251
681,-0.00000,0.00102
682,-0.00010,0.00200
683,-0.00000,0.00072
684,-0.00013,0.00178
685,0.00001,0.01447
686,0.00006,0.00118
687,0.00009,0.00160
688,0.00014,0.00165
689,0.00007,0.00227
690,0.00000,0.00135
691,0.00000,0.00108
692,0.00000,0.00092
693,0.00015,0.00209
694,-0.00150,0.02363
695,-0.00358,0.02770
696,-0.00249,0.02228
697,-0.00127,0.01909
698,-0.00000,0.01121
699,-0.00161,0.02726
700,-0.00000,0.01214
701,-0.00382,0.03225
702,-0.00155,0.03096
703,0.00024,0.00514
704,0.00022,0.00450
705,0.00053,0.00543
706,0.00050,0.00567
707,0.00000,0.00155
708,0.00000,0.00186
709,0.00013,0.00323
710,0.00020,0.00388
711,0.00035,0.00361
712,0.00010,0.00176
713,0.00016,0.00263
714,0.00000,0.00100
715,0.00000,0.00066
716,0.00005,0.00119
717,0.00001,0.01617
718,-0.00023,0.00216
719,0.00009,0.00151
720,0.00022,0.00209
721,0.00025,0.00213
722,-0.00022,0.00365
723,-0.00000,0.00194
724,-0.00000,0.00175
725,-0.00013,0.00302
726,-0.00000,0.00254
727,-0.00252,0.01949
728,-0.00129,0.01535
729,-0.00000,0.00792
730,-0.00059,0.01254
731,-0.00047,0.01027
732,-0.00000,0.00656
733,-0.00031,0.00597
734,-0.00026,0.00447
735,-0.00062,0.00593
736,0.00025,0.00520
737,0.00031,0.00489
738,0.00066,0.00575
739,0.00000,0.00243
740,0.00000,0.00281
741,0.00029,0.00529
742,0.00067,0.00590
743,-0.00095,0.01478
744,-0.00000,0.00586
745,0.00014,0.00275
746,0.00035,0.00301
